iteration,loss_smoothed,payoff_norm
0,0.8296791911125183,0.0
1,0.8296791911125183,0.16580245966743973
2,0.9580418666203817,0.07587373646262019
3,1.0222232043743134,0.2432629733537461
4,1.0607320070266724,0.34374825546532345
5,1.086404542128245,0.4536945144868506
6,0.9377854205667973,0.5253445159791716
7,0.8263210793957114,0.6141682910469318
8,0.7396265918182002,0.6616836220567978
9,0.6702710017561913,0.67430173234495
10,0.6489346040920778,0.708025902453549
11,0.6311542727053165,0.7322821110653729
12,0.6161093769165186,0.7543897904540037
13,0.6032137519546917,0.7668798330688013
14,0.591099140048027,0.7809824391367732
15,0.5804988546296954,0.7941647053082336
16,0.5711456616135204,0.8081595955490315
17,0.5628317122658094,0.8091960692139681
18,0.5975862168952039,0.8132169727892874
19,0.6288652710616589,0.8151943469827485
20,0.6571653676884515,0.8159697773687039
21,0.682892728258263,0.8273714901066631
22,0.654518603792657,0.8374082565141445
23,0.6285089896991849,0.844896814645045
24,0.6045801447331905,0.835193545341489
25,0.5726044917106629,0.8723587382043604
26,0.5729302597045899,0.8879778236772129
27,0.5578525066375732,0.9286340451885926
28,0.5427747535705566,0.9335629428000126
29,0.5276970005035401,0.9360744469650826
30,0.49661845207214356,0.9352763620617209
31,0.512287764698267,0.9389397394723049
32,0.5279570773243905,0.9185279126122655
33,0.5436263899505138,0.9190144601819276
34,0.5427265797555446,0.9224808142671255
35,0.5262467721104622,0.9233562040592913
36,0.5097669644653797,0.9129165276355793
37,0.4932871568202972,0.9134776837018317
38,0.4933888614177704,0.9112325709531621
39,0.4940536081790924,0.912086791248393
40,0.49471835494041444,0.9087504496206241
41,0.49538310170173644,0.9047985774995674
42,0.5286388897895813,0.9090432103591667
43,0.5298277688026428,0.9081420757447483
44,0.5310166478157043,0.9163748255288661
45,0.5322055268287659,0.9229957345128847
46,0.48408245369791986,0.9213574940368505
47,0.48367455795407294,0.9115229550109226
48,0.4832666622102261,0.9072463882865943
49,0.48285876646637915,0.9206597369962667
50,0.5163719260692596,0.887208608575638
51,0.5175836646556854,0.8656751384381994
52,0.48490207217633724,0.817084630235989
53,0.4522204796969891,0.8045199569212632
54,0.4195388872176409,0.8057408218882749
55,0.4028580901026726,0.809232775540063
56,0.3861045105755329,0.7966136658822452
57,0.3693509310483932,0.7981969740387008
58,0.3525973515212536,0.7978789259689387
59,0.35241289481520655,0.7948077029698057
60,0.4526261407136917,0.7817746305951829
61,0.5528393866121769,0.7894124595945847
62,0.653052632510662,0.7920557507981576
63,0.7366843661665916,0.7910628965423405
64,0.7541813322901726,0.7922838073125822
65,0.7716782984137535,0.7967424012395523
66,0.7891752645373344,0.8002488230187684
67,0.7740811893343925,0.8069163168567702
68,0.7601884290575981,0.8189133297616336
69,0.7462956687808037,0.8020701359829207
70,0.7324029085040092,0.7941363602843667
71,0.7678221003711223,0.787772174630298
72,0.7682504869997502,0.7831147075304195
73,0.768678873628378,0.7876953493735706
74,0.7691072602570057,0.7903730312069853
75,0.7356145915389061,0.8213766577157205
76,0.7702444705367089,0.8554677010472378
77,0.8387676806002855,0.9050889124078484
78,0.9072908906638623,0.9259924874656997
79,0.9758141007274389,0.9342258721922443
80,0.9762358686327934,0.9296511249149372
81,0.9767304189503193,0.9452447642899201
82,0.9772249692678452,0.9563784897247799
83,0.9777195195853711,0.957987416217202
84,1.0444767087697984,0.9642563789339584
85,1.0108361953496934,0.9763753162870106
86,0.9771956819295883,0.981040185641167
87,0.9435551685094833,0.9715119461228781
88,0.9104761737585068,0.9791866362719176
89,0.9435319465398788,0.978947010573693
90,0.9765877193212509,0.9764148152970943
91,1.009643492102623,0.975501328933846
92,1.0102266949415206,0.9698805526373259
93,1.009608582854271,0.9592899733181294
94,1.0089904707670212,0.978959994701644
95,1.0083723586797715,0.9791475898157588
96,1.073905777335167,0.9849839333885164
97,1.1744300012290478,0.9938943645666833
98,1.2749542251229287,0.994311032252079
99,1.3754784490168095,1.0
100,1.4247287118434906,0.9660352575446276
101,1.4058564269542695,0.9503237562176322
102,1.387111724615097,0.9445291743719822
103,1.3683670222759248,0.9329231024958999
104,1.3496223199367523,0.9258467946898201
105,1.398979059755802,0.9189137716561854
106,1.4987848895788192,0.9023591043549604
107,1.5985907194018365,0.9023789687559257
108,1.6983965492248536,0.8914870369899778
109,1.7319397401809693,0.8913389936254156
110,1.764905710220337,0.88377499651403
111,1.7978716802597046,0.8789524876323909
112,1.8308376502990722,0.8833189931743586
113,1.8632421016693115,0.8816039857923075
114,1.7958963829278947,0.8774588875290508
115,1.7285506641864776,0.8778144288014096
116,1.6612049454450608,0.8655878591919511
117,1.6263317966461182,0.8687711759477824
118,1.6420077681541443,0.8722715937406703
119,1.6576837396621704,0.8626311052925343
120,1.6733597111701966,0.8708048465760322
121,1.6228841519355774,0.8680514899053399
122,1.6223933911323547,0.86814838797101
123,1.6219026303291322,0.8689863257642204
124,1.6214118695259094,0.8640054174417252
125,1.6721950697898864,0.8986263056445117
126,1.7237917160987855,0.9146482786208366
127,1.7752607798576354,0.9238946605319831
128,1.8267298436164856,0.9308493876321149
129,1.8781989073753358,0.931012340433224
130,1.879807026386261,0.9467105894417991
131,1.830966055393219,0.9574424687340466
132,1.782125084400177,0.9458737190319431
133,1.733284113407135,0.9481761142999982
134,1.7334449696540832,0.9469333626304978
135,1.7341830468177795,0.9544109764620886
136,1.734921123981476,0.9524702446063086
137,1.7356592011451721,0.9472280311310057
138,1.7359009957313538,0.937322468298771
139,1.8358929604291916,0.9466863801307779
140,1.9358849251270294,0.9529226276825205
141,2.035876889824867,0.9638934817854
142,2.0871036005020143,0.9615687161048704
143,2.0877811908721924,0.9574581958668917
144,2.0884587812423705,0.9576644795436938
145,2.0891363716125486,0.9488322508519816
146,2.188818025588989,0.9491975844086216
147,2.238514881134033,0.9570380640163296
148,2.2882117366790773,0.9475782344315762
149,2.337908592224121,0.945279651659806
150,2.238535172790289,0.9114024135194372
151,2.138348307311535,0.8891278091105376
152,2.0379760804772378,0.8726777597225924
153,1.9376038536429405,0.86731598209966
154,1.8372316268086433,0.8675880041879962
155,1.786720344722271,0.8512143671212228
156,1.735929159373045,0.8467556199371107
157,1.685137974023819,0.8478582525391897
158,1.634346788674593,0.8517603674113031
159,1.5345537760853767,0.8519927829130661
160,1.4995461133122445,0.8448411975088612
161,1.4645384505391121,0.8488332506707538
162,1.4295307877659797,0.8504399558880648
163,1.3950194075703621,0.8674330741847459
164,1.3619383719563485,0.8597841527868961
165,1.3288573363423348,0.8584383276159523
166,1.2957763007283212,0.8610637131463478
167,1.3114605191349984,0.8626328087020173
168,1.3907829287648201,0.873649973430314
169,1.4701053383946419,0.8694390607844729
170,1.5494277480244636,0.8842906242646666
171,1.5297460940480232,0.8841405602021472
172,1.5110494902729987,0.8734499155481512
173,1.4923528864979745,0.8828771355280829
174,1.47365628272295,0.8758766041025432
175,1.6040299539268017,0.9133896108259881
176,1.6692593055963516,0.9287789440522397
177,1.7346740186214447,0.939569188525228
178,1.8000887316465377,0.946212039564518
179,1.8655034446716308,0.9505751137516415
180,1.8653321887552738,0.9584478903289778
181,1.8654408361017705,0.9694063517972076
182,1.8655494834482669,0.9753706785677394
183,1.8656581307947635,0.9740400163839512
184,1.9959306699037551,0.9740798328190183
185,2.0614178591966628,0.9717156960048153
186,2.1269050484895704,0.9694345266722721
187,2.1923922377824785,0.9660615026892106
188,2.1270430466532706,0.953525827974988
189,2.060263510942459,0.9502034423102591
190,1.9934839752316476,0.9516254225496145
191,1.926704439520836,0.9399340931852412
192,1.8596280578523874,0.9348285758861684
193,1.7289134849607946,0.9315104597500463
194,1.5981989120692015,0.946138768260896
195,1.4674843391776085,0.9352212981555366
196,1.5346934494376183,0.9315588909121925
197,1.600917509496212,0.9248501443014866
198,1.6671415695548057,0.9242313917369724
199,1.7333656296133995,0.9310602483361631
200,1.762723158299923,0.9002357338371835
201,1.857225006520748,0.8884613850514104
202,1.7909606317430735,0.875233436956723
203,1.7246962569653987,0.8636938083325981
204,1.6584318821877242,0.8564436376286361
205,1.6577534763514996,0.8520150590746929
206,1.8172797128558158,0.8439585677191047
207,1.9768059493601322,0.8364191409092124
208,2.1363321858644486,0.8347298367364935
209,2.16569453060627,0.8326509898045581
210,2.1164514714479448,0.8379541100676168
211,2.0672084122896193,0.8493804442549959
212,2.017965353131294,0.8513592304490512
213,2.0995586743950843,0.8471566443927839
214,2.182328152656555,0.853638331412694
215,2.265097630918026,0.844584875636781
216,2.347867109179497,0.8472354462560981
217,2.4309334333986046,0.8445287783999467
218,2.512024497836828,0.8420148575884961
219,2.593115562275052,0.8324445745370338
220,2.674206626713276,0.8340182549289443
221,2.557374007999897,0.8375615225959976
222,2.439815376102924,0.8490031852996541
223,2.322256744205952,0.846957748241811
224,2.204698112308979,0.843894069825476
225,2.124006011784077,0.8692453305082162
226,2.043670156300068,0.8834585308658969
227,2.124100523814559,0.9022278921694199
228,2.20453089132905,0.906503571342942
229,2.284961258843541,0.911185215654797
230,2.2850830966234206,0.9118116908374062
231,2.1250002920627593,0.9117048113443105
232,1.9649174875020978,0.9199057423672651
233,1.8048346829414366,0.9184805019993436
234,1.7247247815132138,0.9271815474079061
235,1.7232202839851376,0.9218683197886145
236,1.7217157864570616,0.9079648983714328
237,1.7202112889289853,0.9043999591206009
238,1.7194868588447567,0.910031453293345
239,1.7175862717628478,0.8953783630287956
240,1.7156856846809387,0.8965328397340099
241,1.7137850975990296,0.9019594717118105
242,1.792577202320099,0.9048667465401891
243,1.873344566822052,0.8943279964158043
244,1.9541119313240052,0.8981477042354808
245,2.034879295825958,0.900946025882854
246,2.0349087357521056,0.8989715816898116
247,2.0356641888618467,0.9042196261554546
248,2.0364196419715883,0.9022253433113601
249,2.0371750950813294,0.9001014663935881
250,1.9573481837660074,0.8736949810800779
251,1.877165027409792,0.849303216945601
252,1.8915746934711932,0.7984402050927665
253,1.905984359532595,0.7933839295251596
254,1.9203940255939964,0.7853665215785499
255,2.0151122213900092,0.7823613320676173
256,2.296751174479723,0.7844396000764454
257,2.578390127569437,0.775202234669405
258,2.8600290806591513,0.784125623395028
259,3.0616951306164264,0.7702542709752468
260,3.17099557235837,0.7723081662710259
261,3.2802960141003132,0.7750120090340088
262,3.3895964558422564,0.7787482692902106
263,3.4981168301403525,0.7810973292431541
264,3.417165820002556,0.7936084770021318
265,3.3362148098647593,0.7993145199773198
266,3.255263799726963,0.7895069013721487
267,3.093620097786188,0.7850935206166467
268,2.931762708723545,0.7943950347756282
269,2.769905319660902,0.796703712079106
270,2.608047930598259,0.800698473903002
271,2.5269284661114217,0.7952161041585926
272,2.5416582138836383,0.789258381840464
273,2.5563879616558554,0.7956314357910865
274,2.571117709428072,0.7965724205202706
275,2.6664298216253517,0.819252906821729
276,2.760035848617554,0.8504607709744546
277,2.759049053192139,0.8981671052553893
278,2.7580622577667238,0.9090907223438035
279,2.7570754623413087,0.912136294705376
280,2.6629830698668955,0.9103775232110127
281,2.3819699200987814,0.9032603319158763
282,2.1009567703306673,0.907397914190454
283,1.8199436205625534,0.9084831485998156
284,1.8201157969236375,0.9136735646224211
285,1.9126535815000534,0.9180033717345044
286,2.0051913660764695,0.9114447605112614
287,2.0977291506528855,0.9177824635637096
288,2.0023339956998827,0.9167403219108365
289,2.0964102251827716,0.9137020617368934
290,2.190486454665661,0.9052761992161348
291,2.28456268414855,0.9168838007625335
292,2.3786138224601747,0.9298215265633373
293,2.4728786478936673,0.9273270271702783
294,2.56714347332716,0.9158030830463317
295,2.6614082987606524,0.9045991933823201
296,2.6614322347193955,0.9054484677578617
297,2.5656069584190844,0.8974651734593919
298,2.4697816821187732,0.888802244688832
299,2.3739564058184626,0.8878612218059952
300,2.2801641696691513,0.8577368764919008
301,2.1880780187249185,0.8238601571263341
302,2.3081842485070228,0.8108691398671226
303,2.4282904782891275,0.8003295547674362
304,2.5483967080712318,0.8044598105534132
305,2.7616085349023343,0.8097599739437948
306,2.7610166233778,0.8147458647550856
307,2.7604247118532657,0.8201520803194455
308,2.7598328003287316,0.8218728785631304
309,2.4780555626749994,0.821587956111539
310,2.518333921134472,0.8170238210873442
311,2.5586122795939445,0.8120338741478836
312,2.598890638053417,0.8153733252980522
313,2.827101936042309,0.8061290625428456
314,3.0557444855570792,0.8176053564346873
315,3.28438703507185,0.8215989077788521
316,3.5130295845866204,0.8196203351357342
317,3.7416972252726555,0.8162274681011731
318,4.07763766258955,0.822727614539603
319,4.413578099906444,0.8263262476580123
320,4.749518537223339,0.8249709914000777
321,5.179699864014983,0.830509008210695
322,5.28668675377965,0.8399550872981406
323,5.393673643544316,0.8404882630255083
324,5.500660533308983,0.8496969168970292
325,5.605614382922649,0.8861135682181965
326,5.925989079475403,0.915902383123145
327,6.034171395301819,0.9237839445472573
328,6.1423537111282345,0.933426758945342
329,6.250536026954651,0.9369119362793843
330,6.03744841709733,0.9426694414205762
331,6.038164545595646,0.9449544614780603
332,6.038880674093962,0.9380816323548195
333,6.0395968025922775,0.9306392534810081
334,6.256006265282631,0.9400673213793954
335,6.150360131859779,0.9462043701721534
336,6.044713998436928,0.9590643490153781
337,5.939067865014076,0.9548180487157846
338,5.724144874215126,0.9622043411624469
339,5.508790631890297,0.9446767926434319
340,5.293436389565468,0.9469362652920436
341,5.0780821472406386,0.9501379574957354
342,4.755869255661964,0.939292893147563
343,4.326383567452431,0.9305404719479228
344,3.896897879242897,0.9372676400427001
345,3.4674121910333633,0.9490521705551431
346,3.0389298345148563,0.95558288582877
347,2.933641915023327,0.9468759876264458
348,2.8283539955317973,0.9386363787016886
349,2.723066076040268,0.9324515612405121
350,2.7353040730953215,0.9023845640706775
351,2.5321212232112886,0.8856169148692294
352,2.5682227170467375,0.8793788984847517
353,2.604324210882187,0.8712883338158836
354,2.6404257047176363,0.8563723829599582
355,2.997797124236822,0.8551151279005947
356,3.355937853753567,0.8559842762983715
357,3.7140785832703114,0.8747559119322253
358,4.072219312787056,0.8654970237053399
359,4.214666708111763,0.8656632901751539
360,4.237377012372017,0.8597275757976642
361,4.260087316632271,0.85537438310942
362,4.2827976208925245,0.8501252002155488
363,4.414784782528877,0.855886370641756
364,4.307824313044548,0.8637050773457926
365,4.200863843560219,0.8542515528291774
366,4.0939033740758894,0.8602147612082068
367,4.093801553845406,0.8668015803834365
368,4.094914909154177,0.8749988305393583
369,4.096028264462948,0.8740237731454279
370,4.097141619771719,0.8724549665026264
371,4.0972516433894635,0.8657465363891816
372,4.2151198050379755,0.8658888564828908
373,4.3329879666864874,0.874097408355364
374,4.450856128334999,0.8794693486669432
375,4.451198373436927,0.9101201664693837
376,4.571553788781166,0.9256005003224479
377,4.452624860405922,0.9367424179583496
378,4.333695932030678,0.9335403754893536
379,4.214767003655433,0.9492565354062298
380,3.8564096485078334,0.9464735281631768
381,3.4972829833626746,0.9412449968985408
382,3.138156318217516,0.9302239832516328
383,2.779029653072357,0.9345737199997262
384,2.4201719117164613,0.9350067200936905
385,2.181051261425018,0.9321375080402112
386,1.9419306111335755,0.9342447175235434
387,1.7028099608421325,0.9344393359760728
388,1.5838393568992615,0.9257903070517306
389,1.7038163840770721,0.9314823475169972
390,1.8237934112548828,0.9402335648442829
391,1.9437704384326935,0.9295693805091636
392,2.0626158928871154,0.9408713120688634
393,2.1802461718022825,0.9281114603898135
394,2.297876450717449,0.9239490530608212
395,2.4155067296326163,0.9245446746069725
396,2.533810541033745,0.9239383428541095
397,2.5343562144041063,0.9157231564662551
398,2.5349018877744673,0.9135853227500964
399,2.535447561144829,0.9098721623244401
400,2.547034656405449,0.8741609935644821
401,2.4386085814237592,0.8425666164588028
402,2.329793702960014,0.804258190883736
403,2.220978824496269,0.803216307906367
404,2.112163946032524,0.7922505225345028
405,2.242777494341135,0.7963858824361713
406,2.374287572801113,0.7980000465956004
407,2.505797651261091,0.8015543097811527
408,2.637307729721069,0.8023656194789404
409,2.7685488843917847,0.7931460327575118
410,3.0294607639312745,0.7915315780410732
411,3.2903726434707643,0.7841545935078738
412,3.551284523010254,0.7891832324243507
413,3.692046356201172,0.7932487788358468
414,3.7028186225891115,0.7819020282426674
415,3.7135908889770506,0.7764984266536638
416,3.72436315536499,0.7724891981697812
417,3.7362669944763183,0.7621286343828558
418,4.00908260345459,0.7666408920955946
419,4.2818982124328615,0.7682486408613544
420,4.5547138214111325,0.7713378249012667
421,4.826855897903442,0.7732908790444917
422,4.8376023483276365,0.7917117509835341
423,4.8483487987518314,0.7872681413675781
424,4.8590952491760255,0.7877871284661805
425,4.858800277709961,0.8251364978484258
426,5.382365951538086,0.8512914479950844
427,5.906320428848266,0.8968530198760223
428,6.430274906158448,0.9155226529178405
429,6.954229383468628,0.9277214885396733
430,6.95578763961792,0.9242559917604423
431,6.956449365615844,0.9217439480512282
432,6.957111091613769,0.9240159576248058
433,6.957772817611694,0.920781449570047
434,7.2182443237304685,0.9224998778286504
435,7.349045104980469,0.9243687724904819
436,7.479845886230469,0.9284453164026037
437,7.610646667480469,0.9161828422610547
438,7.873093643188477,0.9271894330501914
439,8.265530185699463,0.9292238863261281
440,8.657966728210448,0.9248646408849952
441,9.050403270721436,0.9401087703791797
442,9.182072372436524,0.944565945586658
443,9.052829704284669,0.9468259509975893
444,8.923587036132812,0.942107888989258
445,8.794344367980957,0.9333416844493473
446,8.532696390151978,0.9422176183235442
447,8.532444038391112,0.9427328706263957
448,8.532191686630249,0.9470666667710029
449,8.531939334869385,0.9463174240763452
450,8.402845623344183,0.9081863859131077
451,7.749891266524791,0.8904078021054624
452,7.380735096633434,0.8389595953271034
453,7.011578926742077,0.8165420872335772
454,6.64242275685072,0.8080785328705694
455,6.795662808120251,0.8046483641009081
456,6.805572342574596,0.8106090547214155
457,6.815481877028942,0.7942597231710101
458,6.825391411483288,0.7981439565274393
459,6.575491165816784,0.8056161542851664
460,6.183259065411985,0.8124980578653676
461,5.791026965007186,0.8031952781283516
462,5.398794864602387,0.8170677811068984
463,4.87491656973958,0.8026404193236792
464,4.634128281623125,0.8107088199850105
465,4.39333999350667,0.8126927878855157
466,4.152551705390215,0.8034119959345073
467,4.172530858069658,0.7999881383859568
468,4.475928532630205,0.8037633281550828
469,4.779326207190752,0.8154575935488961
470,5.082723881751299,0.8182504943439559
471,5.51852686598897,0.8042585581195555
472,5.670731370002032,0.8009701128712629
473,5.8229358740150925,0.8100598215534545
474,5.975140378028154,0.8066790147040164
475,6.256186241805554,0.8452973514676249
476,6.396182939857244,0.8599193332728524
477,6.252381450980902,0.9061813119720005
478,6.108579962104559,0.9281495529344996
479,5.9647784732282165,0.9325723605125834
480,5.821221363395453,0.9343290401179603
481,5.820994770377874,0.9317637741378183
482,5.820768177360296,0.9445447554596259
483,5.820541584342718,0.9484261151880938
484,5.961709587424994,0.9415875610190477
485,6.245209445245564,0.9487060634651866
486,6.528709303066134,0.9713993626727762
487,6.812209160886705,0.9729699997316604
488,6.954481105804444,0.9704857504871418
489,6.81366304397583,0.9586602457843146
490,6.672844982147216,0.9695126709047047
491,6.532026920318604,0.9601571609593055
492,6.249092772379518,0.9613416524593863
493,5.682740102559328,0.9633353970643815
494,5.116387432739138,0.9521884147052819
495,4.5500347629189495,0.9557464351039554
496,4.125182563364506,0.9568323807863289
497,3.9839288440346716,0.9596230894719019
498,3.842675124704838,0.9492202013063574
499,3.7014214053750036,0.9485008525215618
